source_pdf,page,table_index,fee_name,fee_24_25,fee_25_26,gst_25_26,unit_25_26
Burwood NSW - Fees-and-Charges-2025-2026.pdf,63,0,Line marking (thermo-plastic) set-up costs,"$4,420.00","$4,545.00","$4,545.00",
Burwood NSW - Fees-and-Charges-2025-2026.pdf,63,0,Lines perpendicular to driveway,$459.00,$472.00,$472.00,
Burwood NSW - Fees-and-Charges-2025-2026.pdf,63,0,"Directional sign installation (community based, non-
profit and religious organisations only)",$319.00,$328.00,$328.00,
Burwood NSW - Fees-and-Charges-2025-2026.pdf,63,0,Street signage (supply and Install),$478.00,$492.00,$492.00,
Burwood NSW - Fees-and-Charges-2025-2026.pdf,63,0,Parking and regulatory post and sign (per unit),$319.00,$328.00,$328.00,
Burwood NSW - Fees-and-Charges-2025-2026.pdf,63,0,"Concrete pipes 375 diameter RCP, per metre","$1,375.00","$1,286.36","$1,415.00",
Burwood NSW - Fees-and-Charges-2025-2026.pdf,63,0,"Concrete pipes 450 diameter RCP, per metre","$1,475.00","$1,381.82","$1,520.00",
Burwood NSW - Fees-and-Charges-2025-2026.pdf,63,0,"Concrete pipes 600 diameter RCP, per metre","$1,635.00","$1,531.82","$1,685.00",
Burwood NSW - Fees-and-Charges-2025-2026.pdf,63,0,"Concrete pipes greater than 600 diameter RCP,
per metre",Quote plus 15%,,,
Burwood NSW - Fees-and-Charges-2025-2026.pdf,63,0,"Galvanised RHS pipe equivalent up to 100
diameter PVC pipe, per metre",$421.00,$393.64,$433.00,
Burwood NSW - Fees-and-Charges-2025-2026.pdf,63,0,Lintel 0.9m – 1.2m (billed per lintel),"$2,685.00","$2,513.64","$2,765.00",
Burwood NSW - Fees-and-Charges-2025-2026.pdf,63,0,Lintel 1.8m (billed per lintel),"$2,940.00","$2,750.00","$3,025.00",
Burwood NSW - Fees-and-Charges-2025-2026.pdf,63,0,Lintel 2.4m (billed per lintel),"$3,520.00","$3,290.91","$3,620.00",
Burwood NSW - Fees-and-Charges-2025-2026.pdf,75,0,Ref,Year 24/25,Year 25/26,,
Burwood NSW - Fees-and-Charges-2025-2026.pdf,75,0,"1 x 120 litre general waste bin, 1 x 240 litre
recycling bin, 1 x 240 litre garden organics bin and
2 x bulk household collections per annum",$580.75,$604.00,$604.00,"1 x 120 litre general waste bin, 1 x 240 litre
recycling bin, 1 x 240 litre garden organics bin and
2 x bulk household collections per annum"
Burwood NSW - Fees-and-Charges-2025-2026.pdf,75,0,120 litre waste bin,$880.35,$916.00,$916.00,120 litre waste bin
Burwood NSW - Fees-and-Charges-2025-2026.pdf,75,0,240 litre recycling bin,$174.75,$182.00,$182.00,240 litre recycling bin
Burwood NSW - Fees-and-Charges-2025-2026.pdf,75,0,240 litre waste bin (residential flat buildings only),"$1,028.30","$1,069.00","$1,069.00",240 litre waste bin (residential flat buildings only)
Burwood NSW - Fees-and-Charges-2025-2026.pdf,75,0,660 litre waste bin (residential flat buildings only),"$2,301.35","$2,393.00","$2,393.00",660 litre waste bin (residential flat buildings only)
Burwood NSW - Fees-and-Charges-2025-2026.pdf,75,0,660 litre recycling bin (residential flat buildings only),"$1,522.45","$1,583.00","$1,583.00",660 litre recycling bin (residential flat buildings only)
Burwood NSW - Fees-and-Charges-2025-2026.pdf,75,0,Kitchen Caddy – replacement,$6.60,$6.23,$6.85,
Burwood NSW - Fees-and-Charges-2025-2026.pdf,75,0,Bin Liners (150 bags),$18.70,$17.00,$18.70,Bin Liners (150 bags)
Burwood NSW - Fees-and-Charges-2025-2026.pdf,75,0,"Red lid bin replacement and additional waste
collection charge – 240L bin per annum",$250.00,$250.00,$250.00,"Red lid bin replacement and additional waste
collection charge – 240L bin per annum"
Burwood NSW - Fees-and-Charges-2025-2026.pdf,75,0,"Clean up service in excess of 2 collections per year
(in accordance with guidelines)",$233.50,$242.85,$242.85,"Clean up service in excess of 2 collections per year
(in accordance with guidelines)"
Burwood NSW - Fees-and-Charges-2025-2026.pdf,75,0,"Clean up service in excess of 2 collections per year
(small single item)",$88.00,$91.50,$91.50,"Clean up service in excess of 2 collections per year
(small single item)"
Burwood NSW - Fees-and-Charges-2025-2026.pdf,75,0,"Waste collection 120 litre – payment in advance
(one off)",$54.00,$56.15,$56.15,
Camden NSW - Adopted-2025-26-Fees-and-Charges-Schedule-FINAL-v2.pdf,34,0,Food Trading Stall Single Event Approval,,$109.00,N,
Camden NSW - Adopted-2025-26-Fees-and-Charges-Schedule-FINAL-v2.pdf,34,0,Food Trading Stall Annual Event Approval,,$188.00,N,
Camden NSW - Adopted-2025-26-Fees-and-Charges-Schedule-FINAL-v2.pdf,34,0,Food Trading Public Roads Approval,,$346.00,N,
Camden NSW - Adopted-2025-26-Fees-and-Charges-Schedule-FINAL-v2.pdf,34,0,Food Notification (temporary food stalls not on Council land),,$56.00,N,
Camden NSW - Adopted-2025-26-Fees-and-Charges-Schedule-FINAL-v2.pdf,34,0,Horses and Cattle,,At Full Cost Recovery,N,
Camden NSW - Adopted-2025-26-Fees-and-Charges-Schedule-FINAL-v2.pdf,34,0,Sheep and Goats,,At Full Cost Recovery,N,
Camden NSW - Adopted-2025-26-Fees-and-Charges-Schedule-FINAL-v2.pdf,34,0,Food Premises – Shop Fitout Inspection (pre-commencement),,$188.00,N,Food Premises – Shop Fitout Inspection (pre-commencement)
Camden NSW - Adopted-2025-26-Fees-and-Charges-Schedule-FINAL-v2.pdf,34,0,Reinspection,,$109.00,N,Reinspection
Camden NSW - Adopted-2025-26-Fees-and-Charges-Schedule-FINAL-v2.pdf,34,0,Other Shop Fitout Inspections,,$188.00,N,Other Shop Fitout Inspections
Camden NSW - Adopted-2025-26-Fees-and-Charges-Schedule-FINAL-v2.pdf,34,0,Cooling Towers (water testing),,$81.00,N,
Camden NSW - Adopted-2025-26-Fees-and-Charges-Schedule-FINAL-v2.pdf,34,0,Cooling Tower Inspection,,$188.00,N,Cooling Tower Inspection
Camden NSW - Adopted-2025-26-Fees-and-Charges-Schedule-FINAL-v2.pdf,34,0,Warm Water System Inspection,,$188.00,N,Warm Water System Inspection
Camden NSW - Adopted-2025-26-Fees-and-Charges-Schedule-FINAL-v2.pdf,34,0,Subsequent Units On Same Site Inspection,,$92.50,N,Subsequent Units On Same Site Inspection
Camden NSW - Adopted-2025-26-Fees-and-Charges-Schedule-FINAL-v2.pdf,34,0,Additional Reinspection,,$188.00,N,Additional Reinspection
Camden NSW - Adopted-2025-26-Fees-and-Charges-Schedule-FINAL-v2.pdf,34,0,(a) Swimming Pool Compliance Certificate (sec 22D),,$136.36,Y,
Camden NSW - Adopted-2025-26-Fees-and-Charges-Schedule-FINAL-v2.pdf,34,0,(b) Swimming Pool Compliance Certificate Re-inspection (sec 22D),,$90.91,Y,(b) Swimming Pool Compliance Certificate Re-inspection (sec 22D)
Camden NSW - Adopted-2025-26-Fees-and-Charges-Schedule-FINAL-v2.pdf,34,0,(c) Exemption under Sec.22,,$250.00,N,
Camden NSW - Adopted-2025-26-Fees-and-Charges-Schedule-FINAL-v2.pdf,35,0,Application,,$448.00,N,Application
Camden NSW - Adopted-2025-26-Fees-and-Charges-Schedule-FINAL-v2.pdf,35,0,Inspection,,$188.00,N,Inspection
Camden NSW - Adopted-2025-26-Fees-and-Charges-Schedule-FINAL-v2.pdf,35,0,Installation Inspections (maximum of 3 inspections included),,$548.00,N,Installation Inspections (maximum of 3 inspections included)
Camden NSW - Adopted-2025-26-Fees-and-Charges-Schedule-FINAL-v2.pdf,35,0,Approval to Operate,,$77.50,N,Approval to Operate
Camden NSW - Adopted-2025-26-Fees-and-Charges-Schedule-FINAL-v2.pdf,35,0,Total Package,,"$1,270.00",N,
Camden NSW - Adopted-2025-26-Fees-and-Charges-Schedule-FINAL-v2.pdf,35,0,Additional inspections / Reinspections,,$188.00,N,Additional inspections / Reinspections
Camden NSW - Adopted-2025-26-Fees-and-Charges-Schedule-FINAL-v2.pdf,35,0,Amended septic tank application – Additional inspections / Reinspections,,$188.00,N,Amended septic tank application – Additional inspections / Reinspections
Camden NSW - Adopted-2025-26-Fees-and-Charges-Schedule-FINAL-v2.pdf,41,0,Sheep/Goat/Pig,,Min. Fee excl. GST: $20.00,N,
Camden NSW - Adopted-2025-26-Fees-and-Charges-Schedule-FINAL-v2.pdf,41,0,Bull Sustenance (Per Day) & Vet Care,,Full cost recovery,N,Bull Sustenance (Per Day) & Vet Care
Camden NSW - Adopted-2025-26-Fees-and-Charges-Schedule-FINAL-v2.pdf,41,0,Stallion Sustenance (Per Day) & Vet Care,,Full cost recovery,N,Stallion Sustenance (Per Day) & Vet Care
Camden NSW - Adopted-2025-26-Fees-and-Charges-Schedule-FINAL-v2.pdf,41,0,Cow/Steer Sustenance (Per Day) & Vet Care,,Full cost recovery,N,Cow/Steer Sustenance (Per Day) & Vet Care
Camden NSW - Adopted-2025-26-Fees-and-Charges-Schedule-FINAL-v2.pdf,41,0,Mare/Gelding Sustenance (Per Day) & Vet Care,,Full cost recovery,N,Mare/Gelding Sustenance (Per Day) & Vet Care
Camden NSW - Adopted-2025-26-Fees-and-Charges-Schedule-FINAL-v2.pdf,41,0,Sheep/Goat/Pig Sustenance (Per Day) & Vet Care,,Full cost recovery,N,Sheep/Goat/Pig Sustenance (Per Day) & Vet Care
Camden NSW - Adopted-2025-26-Fees-and-Charges-Schedule-FINAL-v2.pdf,41,0,Portable Stockyards used by customer – supplied by Council,,$92.00 per hour,N,
Camden NSW - Adopted-2025-26-Fees-and-Charges-Schedule-FINAL-v2.pdf,41,0,Rates for transport of animals - supplied by Council,,$92.00 per hour,N,
Camden NSW - Adopted-2025-26-Fees-and-Charges-Schedule-FINAL-v2.pdf,41,0,Rates for transport of animals,,"Transport by a contractor at full cost
recovery",N,
Camden NSW - Adopted-2025-26-Fees-and-Charges-Schedule-FINAL-v2.pdf,41,0,Small,,$39.09,Y,
Camden NSW - Adopted-2025-26-Fees-and-Charges-Schedule-FINAL-v2.pdf,41,0,Medium,,$43.64,Y,
Camden NSW - Adopted-2025-26-Fees-and-Charges-Schedule-FINAL-v2.pdf,41,0,Large,,$49.09,Y,
Camden NSW - Adopted-2025-26-Fees-and-Charges-Schedule-FINAL-v2.pdf,41,0,X-Large,,$54.09,Y,
Camden NSW - Adopted-2025-26-Fees-and-Charges-Schedule-FINAL-v2.pdf,41,0,Dangerous Dog Sign,,$14.18,Y,
Camden NSW - Adopted-2025-26-Fees-and-Charges-Schedule-FINAL-v2.pdf,42,0,"Impounded Articles Large Items e.g.: trolleys, shipping containers & clothing bins Includes administration, seizure, transport, and
storage",,At Cost,N,"Impounded Articles Large Items e.g.: trolleys, shipping containers & clothing bins Includes administration, seizure, transport, and
storage"
Camden NSW - Adopted-2025-26-Fees-and-Charges-Schedule-FINAL-v2.pdf,42,0,Storage per day,,$24.00,N,Storage per day
Camden NSW - Adopted-2025-26-Fees-and-Charges-Schedule-FINAL-v2.pdf,42,0,Removal per hour (1 hour minimum),,$51.50,N,Removal per hour (1 hour minimum)
Camden NSW - Adopted-2025-26-Fees-and-Charges-Schedule-FINAL-v2.pdf,43,0,Service Availability Charge,,$128.00,N,Service Availability Charge
Camden NSW - Adopted-2025-26-Fees-and-Charges-Schedule-FINAL-v2.pdf,43,0,"80L Garbage, Recycling & Green Waste Service",,$399.00,N,"80L Garbage, Recycling & Green Waste Service"
Camden NSW - Adopted-2025-26-Fees-and-Charges-Schedule-FINAL-v2.pdf,43,0,"120L Garbage, Recycling & Green Waste Service",,$471.00,N,"120L Garbage, Recycling & Green Waste Service"
Camden NSW - Adopted-2025-26-Fees-and-Charges-Schedule-FINAL-v2.pdf,43,0,"240L Garbage, Recycling & Green Waste Service",,$814.00,N,"240L Garbage, Recycling & Green Waste Service"
Camden NSW - Adopted-2025-26-Fees-and-Charges-Schedule-FINAL-v2.pdf,43,0,80L Garbage & Recycling Service,,$319.00,N,80L Garbage & Recycling Service
Camden NSW - Adopted-2025-26-Fees-and-Charges-Schedule-FINAL-v2.pdf,43,0,120L Garbage & Recycling Service,,$399.00,N,120L Garbage & Recycling Service
Camden NSW - Adopted-2025-26-Fees-and-Charges-Schedule-FINAL-v2.pdf,43,0,240L Garbage & Recycling Service,,$735.00,N,240L Garbage & Recycling Service
Camden NSW - Adopted-2025-26-Fees-and-Charges-Schedule-FINAL-v2.pdf,43,0,80L Garbage & Recycling Service,,$319.00,N,80L Garbage & Recycling Service
Camden NSW - Adopted-2025-26-Fees-and-Charges-Schedule-FINAL-v2.pdf,43,0,120L Garbage & Recycling Service,,$399.00,N,120L Garbage & Recycling Service
Camden NSW - Adopted-2025-26-Fees-and-Charges-Schedule-FINAL-v2.pdf,43,0,240L Garbage & Recycling Service,,$735.00,N,240L Garbage & Recycling Service
Camden NSW - Adopted-2025-26-Fees-and-Charges-Schedule-FINAL-v2.pdf,43,0,Multi Residential (Including Green Waste) – Per Unit,,$469.00,N,Multi Residential (Including Green Waste) – Per Unit
Camden NSW - Adopted-2025-26-Fees-and-Charges-Schedule-FINAL-v2.pdf,43,0,Multi Residential (Excluding Green Waste) – Per Unit,,$388.00,N,Multi Residential (Excluding Green Waste) – Per Unit
Camden NSW - Adopted-2025-26-Fees-and-Charges-Schedule-FINAL-v2.pdf,43,0,Additional 80L Garbage Service,,$296.00,N,Additional 80L Garbage Service
Camden NSW - Adopted-2025-26-Fees-and-Charges-Schedule-FINAL-v2.pdf,43,0,Additional 120L Garbage Service,,$438.00,N,Additional 120L Garbage Service
Camden NSW - Adopted-2025-26-Fees-and-Charges-Schedule-FINAL-v2.pdf,43,0,Additional 240L Garbage Service,,$875.00,N,Additional 240L Garbage Service
Camden NSW - Adopted-2025-26-Fees-and-Charges-Schedule-FINAL-v2.pdf,43,0,Additional 240L Recycling Bin,,$114.00,N,Additional 240L Recycling Bin
Campbelltown NSW - fees-and-charges-2025-26.pdf,6,0,Industrial Vehicular Crossing,,$395.00,Y,per sq
Campbelltown NSW - fees-and-charges-2025-26.pdf,6,0,Industrial Layback,$700.00,$700.00,Y,per lineal
Campbelltown NSW - fees-and-charges-2025-26.pdf,6,0,"Standard kerb and gutter to
Council's specification",,$625.00,Y,per lineal
Campbelltown NSW - fees-and-charges-2025-26.pdf,6,0,90mm stormwater pipe,,$422.00,Y,per lineal
Campbelltown NSW - fees-and-charges-2025-26.pdf,6,0,Stormwater outlet - in,$625.00,$625.00,Y,each
Campbelltown NSW - fees-and-charges-2025-26.pdf,6,0,Outlet adaptors,$69.00,$71.50,Y,each
Campbelltown NSW - fees-and-charges-2025-26.pdf,6,0,Minimum charge - including,,$550.00,Y,
Campbelltown NSW - fees-and-charges-2025-26.pdf,6,0,"Footpath / Driveways /
Roadway",$70.50,$73.00,Y,per lineal
Campbelltown NSW - fees-and-charges-2025-26.pdf,6,0,Areas to 5 square metres,,$475.00,N,per sq
Campbelltown NSW - fees-and-charges-2025-26.pdf,6,0,"Areas 5 square metres to 10
square metres",$453.00,$469.00,N,per sq
Campbelltown NSW - fees-and-charges-2025-26.pdf,6,0,"Areas 10 square metres to
20 square metres",$437.00,$453.00,N,per sq
Campbelltown NSW - fees-and-charges-2025-26.pdf,9,0,per additional tree and,$33.64,$35.00,N,per additional tree and
Campbelltown NSW - fees-and-charges-2025-26.pdf,9,0,Domestic Waste,,$622.14,N,Domestic Waste
Campbelltown NSW - fees-and-charges-2025-26.pdf,9,0,Domestic Waste,$510.76,$530.61,N,Domestic Waste
Campbelltown NSW - fees-and-charges-2025-26.pdf,9,0,Domestic Waste Availability,$52.79,$62.45,N,Domestic Waste Availability
Campbelltown NSW - fees-and-charges-2025-26.pdf,9,0,Business Garbage (WR),$563.67,$606.27,N,
Campbelltown NSW - fees-and-charges-2025-26.pdf,9,0,Additional Domestic Waste,,$348.67,N,Additional Domestic Waste
Campbelltown NSW - fees-and-charges-2025-26.pdf,9,0,240L general waste (weekly),$332.81,$333.00,N,240L general waste (weekly)
Campbelltown NSW - fees-and-charges-2025-26.pdf,9,0,240L general waste (twice,$652.21,$653.00,N,240L general waste (twice
Campbelltown NSW - fees-and-charges-2025-26.pdf,9,0,660L general waste (weekly),$787.53,$788.00,N,660L general waste (weekly)
Campbelltown NSW - fees-and-charges-2025-26.pdf,9,0,660L general waste (twice,"$1,651.87","$1,652.00",N,660L general waste (twice
Campbelltown NSW - fees-and-charges-2025-26.pdf,9,0,1100L general waste (weekly),"$1,262.98","$1,263.00",N,1100L general waste (weekly)
Campbelltown NSW - fees-and-charges-2025-26.pdf,9,0,1100L general waste (twice,"$2,699.07","$2,700.00",N,1100L general waste (twice
Campbelltown NSW - fees-and-charges-2025-26.pdf,9,0,Additional Business Garbage,$443.06,$488.14,N,Additional Business Garbage
Campbelltown NSW - fees-and-charges-2025-26.pdf,9,0,Additional Recycling,$116.92,$123.26,N,
Campbelltown NSW - fees-and-charges-2025-26.pdf,9,0,Additional Recycling,$1.00,$1.00,N,Additional Recycling
Campbelltown NSW - fees-and-charges-2025-26.pdf,9,0,Additional Business,$163.69,$172.57,N,Additional Business
Campbelltown NSW - fees-and-charges-2025-26.pdf,9,0,Additional Green Waste,$137.13,$145.23,N,Additional Green Waste
Campbelltown NSW - fees-and-charges-2025-26.pdf,9,0,Additional Business Green,$191.98,$203.32,N,Additional Business Green
Campbelltown NSW - fees-and-charges-2025-26.pdf,10,0,Additional Green Waste -,$1.00,$1.00,N,per annum
Campbelltown NSW - fees-and-charges-2025-26.pdf,10,0,Kerbside clean-up,$104.00,$100.00,,
Campbelltown NSW - fees-and-charges-2025-26.pdf,10,0,up to and including 150mg/L,$16.00,$25.00,,
Campbelltown NSW - fees-and-charges-2025-26.pdf,10,0,151 to 300mg/L,$31.50,$40.50,,
Campbelltown NSW - fees-and-charges-2025-26.pdf,10,0,301 to 600mg/L,$90.50,$99.50,,
Campbelltown NSW - fees-and-charges-2025-26.pdf,10,0,"601 to 1,000mg/L",$245.00,$254.00,,
Campbelltown NSW - fees-and-charges-2025-26.pdf,10,0,"> 1,001mg/L",$385.00,$394.00,,
Campbelltown NSW - fees-and-charges-2025-26.pdf,10,0,up to and including 150mg/L,,$25.00,N,
Campbelltown NSW - fees-and-charges-2025-26.pdf,10,0,151 to 300mg/L,$28.00,$37.00,N,
Campbelltown NSW - fees-and-charges-2025-26.pdf,10,0,301 to 600mg/L,$57.00,$66.00,N,
Campbelltown NSW - fees-and-charges-2025-26.pdf,10,0,"601 to 1,000mg/L",$188.00,$197.00,N,
Campbelltown NSW - fees-and-charges-2025-26.pdf,10,0,"> 1,001mg/L",$307.00,$316.00,N,
Campbelltown NSW - fees-and-charges-2025-26.pdf,10,0,Small locker hire,,$10.00,Y,
Campbelltown NSW - fees-and-charges-2025-26.pdf,10,0,Large locker hire,$15.50,$15.00,Y,
Campbelltown NSW - fees-and-charges-2025-26.pdf,10,0,Small hut hire,$150.00,$150.00,,
Campbelltown NSW - fees-and-charges-2025-26.pdf,10,0,Hut Hire - 3 hours,$80.00,$80.00,Y,per half day
Campbelltown NSW - fees-and-charges-2025-26.pdf,10,0,Venue Hire - Corporate and,"$5,001.00","$5,000.00",Y,per booking
Campbelltown NSW - fees-and-charges-2025-26.pdf,10,0,Venue Hire - Not for Profit,"$4,000.00","$4,000.00",Y,per booking
Campbelltown NSW - fees-and-charges-2025-26.pdf,38,0,Dual occupancy and multi-,$570.00,$590.00,N,Dual occupancy and multi-
Campbelltown NSW - fees-and-charges-2025-26.pdf,38,0,"Commercial, industrial,",$910.91,$943.00,N,"Commercial, industrial,"
Campbelltown NSW - fees-and-charges-2025-26.pdf,38,0,Road opening for public,$286.36,$297.00,N,Road opening for public
Campbelltown NSW - fees-and-charges-2025-26.pdf,38,0,Road occupancy / opening,,$249.00,N,Road occupancy / opening
Campbelltown NSW - fees-and-charges-2025-26.pdf,38,0,Assessment of street,$240.00,$249.00,N,Assessment of street
Campbelltown NSW - fees-and-charges-2025-26.pdf,38,0,Work Zone,$240.00,$249.00,N,Work Zone
Campbelltown NSW - fees-and-charges-2025-26.pdf,38,0,Review of stormwater,,"$2,680.00",Y,Review of stormwater
Campbelltown NSW - fees-and-charges-2025-26.pdf,38,0,Review of stormwater,$463.00,$480.00,Y,Review of stormwater
Campbelltown NSW - fees-and-charges-2025-26.pdf,38,0,Information of particulars of,$463.00,$480.00,Y,Information of particulars of
Campbelltown NSW - fees-and-charges-2025-26.pdf,38,0,Flood advice 1%AEP -,,$119.00,Y,Flood advice 1%AEP -
Campbelltown NSW - fees-and-charges-2025-26.pdf,74,0,Including,Including,Including,,
Campbelltown NSW - fees-and-charges-2025-26.pdf,74,0,Lodged by Principal,,$36.00,N,"per
submission"
Campbelltown NSW - fees-and-charges-2025-26.pdf,74,0,Moveable / manufactured,,$200.00,N,each
Campbelltown NSW - fees-and-charges-2025-26.pdf,74,0,Wood heaters (solid fuel,$200.00,$200.00,N,each
